상권_코드,상권_코드_명,id,구,2020_총_유동인구_수_합계(상권코드),2019_총_유동인구_수_합계(상권코드),2018_총_유동인구_수_합계(상권코드),,,,
,증가로6길,14,서대문구,5796820,5956587,1740570,,,,
,증가로23나길,14,서대문구,9494430,9358911,2332695,,,,
,증가로20가길,14,서대문구,7633435,7265638,1468414,,,,
,증가로10길,14,서대문구,5684796,5881053,1803323,,,,
,응암로1길,14,서대문구,6157372,6094637,1582662,,,,
,연희로10길,14,서대문구,2500464,2597076,1202692,,,,
,신촌로37길,14,서대문구,15719881,15377413,8326237,,,,
,수색로8길,14,서대문구,3247462,3339321,911239,,,,
,세무서길,14,서대문구,5421604,5528983,1906469,,,,
,세무서2길,14,서대문구,4945789,4575788,1295404,,,,
,세검정로1길,14,서대문구,4635782,4813615,1665896,,,,
,북아현로4길,14,서대문구,17180764,16616647,8931435,,,,
,모래내로15길,14,서대문구,4501205,4357674,1325169,,,,
,명지대길,14,서대문구,5713704,5769950,1625501,,,,
,독립문로8길,14,서대문구,6074434,6182094,2055521,,,,
,가재울로6길,14,서대문구,4583841,4879416,1417027,,,,
,통일로92길,14,서대문구,6340546,6349853,1806039,,,,
,통일로87길,14,서대문구,7502037,7451579,2173438,,,,
,통일로78길,14,서대문구,4830986,4514435,1472448,,,,
,통일로69길,14,서대문구,6332443,6510168,2567609,,,,
,진흥로1길,14,서대문구,9324559,8683072,2409513,,,,
,진흥로12길,14,서대문구,7322027,7776141,2678753,,,,
,증산서길,14,서대문구,2791147,2914626,681153,,,,
,증산로9길,14,서대문구,3474374,3000358,433297,,,,
,증산로5길,14,서대문구,2872063,2840750,431447,,,,
,증산로21길,14,서대문구,8190937,8261739,2445002,,,,
,증산로17길,14,서대문구,4750329,4542822,1044269,,,,
,증산로15길,14,서대문구,3913321,3673721,630985,,,,
,증산로13길,14,서대문구,5980478,5459134,1266650,,,,
,응암로34길,14,서대문구,8035340,7000433,2386315,,,,
,응암로22길,14,서대문구,6092838,5294554,1699966,,,,
,응암로14길,14,서대문구,5696746,5599447,2023991,,,,
,응암로13길,14,서대문구,5679476,5721271,1841402,,,,
,응암로12길,14,서대문구,5530447,6071298,1996681,,,,
,은평로8길,14,서대문구,9683648,9234225,3722935,,,,
,은평로3길,14,서대문구,8026175,8416269,2867058,,,,
,은평로20길,14,서대문구,2739782,2308884,692781,,,,
,은평로13길,14,서대문구,5882656,5782454,1941859,,,,
,은평로10길,14,서대문구,5421102,5126841,1774975,,,,
,연서로5길,14,서대문구,7328140,6689938,1555109,,,,
,연서로41길,14,서대문구,4663915,4640093,1040138,,,,
,연서로3길,14,서대문구,6217339,6023552,1557525,,,,
,연서로34길,14,서대문구,5019317,4970566,1339664,,,,
,연서로33길,14,서대문구,4505455,4296225,1277041,,,,
,연서로29길,14,서대문구,6601632,6965928,4107428,,,,
,연서로28길,14,서대문구,6647098,6975274,5902269,,,,
,연서로27길,14,서대문구,8815363,9290478,6216415,,,,
,연서로21길,14,서대문구,6361781,6035970,2385642,,,,
,연서로17길,14,서대문구,5979785,5727815,2346483,,,,
,연서로16길,14,서대문구,7520913,7644377,2556480,,,,
,연서로13길,14,서대문구,6396815,5762846,1889853,,,,
,연서로11길,14,서대문구,6498787,6016363,1473556,,,,
,역말로9길,14,서대문구,7089543,6989898,2167335,,,,
,수색로18길,14,서대문구,1409563,1400973,535552,,,,
,서오릉로8길,14,서대문구,6348438,6727795,1828117,,,,
,서오릉로21길,14,서대문구,4189661,3890816,900823,,,,
,불광천길,14,서대문구,8021908,8103283,2743321,,,,
,갈현로7길,22,은평구,6326000,6293507,1591316,,,,
,갈현로41길,22,은평구,6020917,5640203,1132916,,,,
,갈현로33길,22,은평구,6403429,6462971,1331959,,,,
,갈현로1길,22,은평구,6219092,5313008,1073363,,,,
,가좌로7길,22,은평구,9166771,9742974,2433788,,,,
,한글비석로44길,25,중랑구,6103891,5637383,1515056,,,,
,한글비석로24길,25,중랑구,6771116,6373351,2208978,,,,
,한글비석로22길,25,중랑구,4219815,4144617,1714015,,,,
,석계로1길,25,중랑구,3481800,3506596,1501418,,,,
,상계로9가길,25,중랑구,8730117,8406822,2883243,,,,
,상계로1길,25,중랑구,5934201,6384277,3549248,,,,
,상계로12길,25,중랑구,10149121,9639041,2614312,,,,
,동일로242길,25,중랑구,2764686,2566022,889390,,,,
,동일로192길,25,중랑구,9211207,8869247,3922647,,,,
,동일로173가길,3,강북구,6710324,6431720,2790735,,,,
,공릉로58길,3,강북구,1580012,1645787,768859,,,,
,해등로16길,3,강북구,4539155,4801039,1272317,,,,
,우이천로4다길,3,강북구,5093826,4901916,655200,,,,
,우이천로32길,3,강북구,3775637,3897862,771693,,,,
,시루봉로23길,3,강북구,2136800,1935864,568814,,,,
,삼양로144길,3,강북구,2123665,2181974,518929,,,,
,방학로6가길,3,강북구,4771579,5331869,1754640,,,,
,방학로5길,3,강북구,5773489,5586727,1710763,,,,
,방학로15길,3,강북구,2233675,2081659,486913,,,,
,방학로10길,3,강북구,3555775,3803046,1202890,,,,
,도봉산길,3,강북구,1323939,1191759,262027,,,,
,도봉산4길,3,강북구,354415,371126,96588,,,,
,도봉로181길,3,강북구,1985453,1732698,431349,,,,
,도봉로169나길,3,강북구,1578194,1540128,306992,,,,
,도봉로156길,3,강북구,1721682,1758946,550340,,,,
,도봉로152가길,3,강북구,1851156,1963995,364206,,,,
,도봉로147길,3,강북구,4792365,4878512,1398837,,,,
,도봉로143길,3,강북구,3460371,3860213,1131285,,,,
,도봉로114길,3,강북구,9136616,9196601,2959315,,,,
,도봉로109길,3,강북구,7346926,7383274,2159908,,,,
,도당로29길,3,강북구,4545205,3682194,1089430,,,,
,도당로19길,3,강북구,4429528,4252483,1039483,,,,
,도당로13바길,3,강북구,4064134,4623733,1252741,,,,
,도당로13가길,3,강북구,4177610,4774590,1465146,,,,
,덕릉로60길,3,강북구,5176328,4950756,638004,,,,
,노해로63다길,3,강북구,2723800,3275493,679080,,,,
,노해로60길,3,강북구,8066310,8325393,2799182,,,,
,한천로140길,3,강북구,5691128,5486821,2092123,,,,
,한천로139가길,3,강북구,5635207,6106359,3041982,,,,
,한천로132길,3,강북구,7355703,7152250,3137793,,,,
,한천로130길,3,강북구,6359298,5875751,1808860,,,,
,한천로124나길,3,강북구,5881816,5726486,2022955,,,,
,한천로109길,3,강북구,3963313,3728857,801480,,,,
,인수봉로79길,3,강북구,2328191,2202839,443640,,,,
,인수봉로72길,3,강북구,5344826,5119547,1091722,,,,
,인수봉로56길,3,강북구,5207219,5005650,1048958,,,,
,오패산로67길,9,노원구,6363892,6594220,3647194,,,,
,오패산로52길,9,노원구,5320225,5222390,1094124,,,,
,오패산로30길,9,노원구,4817590,4662687,1399014,,,,
,수유로12길,9,노원구,6740151,6749385,2338256,,,,
,솔샘로65길,9,노원구,6787534,6319450,1474042,,,,
,솔매로50길,9,노원구,7114351,6896714,2355740,,,,
,솔매로45길,9,노원구,4033625,3826037,1502858,,,,
,솔매로41길,9,노원구,6416689,5912850,1910788,,,,
,삼양로93길,9,노원구,5810896,5744216,1246183,,,,
,삼양로77길,9,노원구,5354571,4999843,904461,,,,
,삼양로54길,9,노원구,5481820,5580107,1504582,,,,
,삼양로41길,9,노원구,6748044,7666939,2563708,,,,
,삼양로27길,9,노원구,5019127,5302693,1893567,,,,
,삼양로24길,9,노원구,7397693,6988607,1590358,,,,
,삼양로20길,9,노원구,6434952,6043585,1324372,,,,
,삼각산로28길,17,성북구,6971880,7490887,2992109,,,,
,도봉로99길,#N/A,도봉구,4332041,4032840,1360666,,,,
,도봉로8길,#N/A,도봉구,3117714,3396641,1826755,,,,
,도봉로76길,#N/A,도봉구,5929729,5971031,2416436,,,,
,도봉로67길,#N/A,도봉구,5110401,4824542,1398904,,,,
,도봉로45길,#N/A,도봉구,5017631,4798638,1734114,,,,
,도봉로18길,#N/A,도봉구,5477809,5359932,1241452,,,,
,도봉로13길,#N/A,도봉구,5294273,5470703,1377105,,,,
,덕릉로41길,#N/A,도봉구,6841670,7206710,3711515,,,,
,덕릉로40길,#N/A,도봉구,2661706,2861066,679156,,,,
,노해로33길,#N/A,도봉구,4719612,4743725,1260797,,,,
,노해로23길,#N/A,도봉구,5069979,4937754,1337478,,,,
,노해로17길,#N/A,도봉구,6349411,6779998,2038469,,,,
,화랑로40길,#N/A,도봉구,3149617,3273216,1408416,,,,
,화랑로32길,#N/A,도봉구,4741049,4626146,1340967,,,,
,화랑로1길,#N/A,도봉구,6799938,5898934,1797905,,,,
,화랑로19길,#N/A,도봉구,5108639,4905037,1177145,,,,
,화랑로14길,#N/A,도봉구,3960763,3968729,1517167,,,,
,화랑로13길,#N/A,도봉구,4201255,4158412,1735599,,,,
,한천로76길,9,노원구,3577116,3732954,1259068,,,,
,한천로101가길,#N/A,도봉구,3020008,2916728,539934,,,,
,창경궁로43길,#N/A,도봉구,2964383,3245626,1430785,,,,
,지봉로20길,17,성북구,4697725,4720487,1430431,,,,
,종암로5길,17,성북구,2658281,2830091,874861,,,,
,종암로24가길,17,성북구,4118750,3634791,890004,,,,
,종암로21길,17,성북구,3883926,3879063,1092987,,,,
,종암로19길,17,성북구,4688662,4280822,1073929,,,,
,종암로16길,17,성북구,5991019,5407891,1256414,,,,
,정릉로8길,3,강북구,418935,498241,201680,,,,
,정릉로27길,3,강북구,6083860,5974772,1579854,,,,
,정릉로26길,23,종로구,3090967,3040963,689914,,,,
,장위로50길,23,종로구,2732612,2647471,738545,,,,
,장월로1길,17,성북구,3891271,3856322,1459076,,,,
,인촌로6길,17,성북구,4324196,4318241,1530979,,,,
,인촌로5길,17,성북구,4551584,5174953,2463525,,,,
,인촌로24길,17,성북구,3470988,3892187,2928814,,,,
,개운사길,17,성북구,1717132,2119289,1877899,,,,
,인촌로1길,17,성북구,5756568,6235861,2675750,,,,
,인촌로17가길,17,성북구,2997441,3425033,1245850,,,,
,오패산로4길,17,성북구,6406514,5764394,2079100,,,,
,오패산로3길,17,성북구,5635797,5067089,1537576,,,,
,오패산로19길,17,성북구,4770904,4697502,1688546,,,,
,안암로5길,17,성북구,4847738,4957805,1779805,,,,
,아리랑로4길,17,성북구,6305512,6829142,3294943,,,,
,솔샘로6길,17,성북구,2547606,2420680,795001,,,,
,성북로8길,17,성북구,2739715,2922236,993284,,,,
,삼양로8길,17,성북구,5238671,5232731,1451096,,,,
,삼선교로16가길,17,성북구,3350181,3522584,1813372,,,,
,삼선교로10다길,17,성북구,3294591,3692029,2057897,,,,
,삼선교로10길,17,성북구,4110061,4613810,2437422,,,,
,보문로32길,17,성북구,5357487,6468709,3421550,,,,
,보문로31길,17,성북구,5416691,5875763,2426145,,,,
,보문로26길,17,성북구,4186598,4555914,1836201,,,,
,보문로13길,17,성북구,5476406,5828559,1599728,,,,
,보국문로16길,17,성북구,3436498,3406988,876973,,,,
,동소문로6길,3,강북구,3298952,3572991,1765140,,,,
,동소문로2길,17,성북구,3430020,3741929,1962582,,,,
,동소문로26가길,17,성북구,5513087,6108988,3366000,,,,
,동소문로15길,17,성북구,4848864,5489081,3010626,,,,
,동소문로13길,17,성북구,5603376,6576690,3076528,,,,
,돌곶이로8길,17,성북구,4776401,4452697,1025948,,,,
,돌곶이로41길,17,성북구,3244396,3497035,692447,,,,
,돌곶이로28길,17,성북구,3740865,3577164,1013381,,,,
,돌곶이로27길,17,성북구,4992973,5044535,1184708,,,,
,돌곶이로22길,17,성북구,4296075,4231506,1412038,,,,
,돌곶이로14길,17,성북구,4862503,4678206,1219271,,,,
,길음로7길,17,성북구,3165034,3392566,1071128,,,,
,중랑천로10길,17,성북구,4841915,4882446,1801178,,,,
,용마산로94길,17,성북구,3425243,3375286,790437,,,,
,용마산로118길,17,성북구,5523793,5238195,1197401,,,,
,용마산로112길,17,성북구,4307541,4109345,913262,,,,
,용마산로100길,17,성북구,3947136,3657250,634506,,,,
,신내로7가길,17,성북구,5210759,5443439,1333834,,,,
,사가정로54길,17,성북구,6686023,6456301,2174479,,,,
,사가정로42길,17,성북구,6170317,5695343,1629136,,,,
,봉화산로56길,#N/A,중량구,6327572,5803135,1721835,,,,
,봉화산로4길,#N/A,중량구,5803881,5057375,1494006,,,,
,봉화산로30길,#N/A,중량구,7160279,6408268,1548552,,,,
,봉우재로33길,#N/A,중량구,5705796,5906605,2541672,,,,
,면목로78길,#N/A,중량구,8257596,7862271,2366927,,,,
,면목로56길,#N/A,중량구,5357224,6032806,1669340,,,,
,면목로55길,#N/A,중량구,4660766,4601562,1358093,,,,
,면목로49길,#N/A,중량구,5617627,5771263,2331348,,,,
,면목로48길,#N/A,중량구,5476175,5828296,1867725,,,,
,면목로45길,#N/A,중량구,5335466,5483829,2427542,,,,
,면목로33길,#N/A,중량구,5960186,5456132,1151416,,,,
,면목로21길,#N/A,중량구,4679006,4558553,1087122,,,,
,망우로73길,#N/A,중량구,3280743,3103102,751397,,,,
,망우로68길,#N/A,중량구,5587507,5352229,1375081,,,,
,동일로163길,#N/A,중량구,5107957,4663609,1491716,,,,
,동일로157길,#N/A,중량구,8140811,7499229,2400931,,,,
,동일로149길,#N/A,중량구,3513052,3666342,966949,,,,
,동일로140길,#N/A,중량구,4919294,5073924,1449567,,,,
,동일로139길,#N/A,중량구,3534375,3852032,1215881,,,,
,동일로139가길,#N/A,중량구,4954845,5213261,1600747,,,,
,동일로130길,#N/A,중량구,6893060,6429467,1804209,,,,
,동일로123길,#N/A,중량구,6044896,5754926,1998690,,,,
,동일로112길,#N/A,중량구,6214055,6688210,2351526,,,,
,동일로101길,#N/A,중량구,5493595,4914147,1647500,,,,
,동일로100길,#N/A,중량구,6065109,5826024,1496750,,,,
,답십리로75길,11,동대문구,4851807,4625499,1062240,,,,
,공릉로2길,9,노원구,5458994,4909870,1567387,,,,
,공릉로12가길,9,노원구,2348787,2880758,737246,,,,
,겸재로54길,#N/A,중량구,8236571,8740254,2418227,,,,
,겸재로36길,#N/A,중량구,5610225,5572143,1842088,,,,
,겸재로29길,#N/A,중량구,5691685,5504572,1838600,,,,
,휘경로3길,11,동대문구,5892915,6274687,2832811,,,,
,휘경로2길,11,동대문구,4660895,4945647,2383125,,,,
,휘경로23길,11,동대문구,5255710,5006394,1374396,,,,
,휘경로14길,11,동대문구,5909437,5948427,2190578,,,,
,한천로46길,11,동대문구,2822821,2512943,449263,,,,
,한천로40길,11,동대문구,4124700,3972329,1004977,,,,
,한천로33길,11,동대문구,3334201,3065059,727540,,,,
,한천로14길,11,동대문구,5312241,5170302,1704286,,,,
,천호대로97길,11,동대문구,2846520,2746746,647758,,,,
,천호대로77길,11,동대문구,3295596,3436440,1342204,,,,
,천호대로45길,11,동대문구,3726035,3790685,1565942,,,,
,천호대로17길,11,동대문구,5476093,5091234,1832176,,,,
,천호대로12길,11,동대문구,2844870,2677764,964571,,,,
,천장산로7길,11,동대문구,1862111,2269260,1180208,,,,
,제기로5길,11,동대문구,2921927,3108070,1380552,,,,
,제기로21길,11,동대문구,3854043,3750432,767701,,,,
,전농로4길,11,동대문구,5597832,5170223,1800282,,,,
,전농로3길,11,동대문구,6297749,5823583,1872627,,,,
,전농로29길,11,동대문구,5986800,6069834,1726769,,,,
,장한로8길,11,동대문구,3901909,3879989,1208100,,,,
,장한로5길,11,동대문구,4880220,4907653,1765985,,,,
,장한로27길,11,동대문구,4405924,4145644,2063502,,,,
,장한로27가길,11,동대문구,4271999,4146726,1672700,,,,
,장한로26길,11,동대문구,3288103,3379761,1849771,,,,
,장한로26가길,11,동대문구,4277244,4245607,2029580,,,,
,장한로25길,11,동대문구,4179886,4050979,2111093,,,,
,장한로14길,11,동대문구,3176948,2943429,714930,,,,
,이문로42길,11,동대문구,5112380,5260393,1439962,,,,
,왕산로43길,11,동대문구,5374852,5455505,1743512,,,,
,왕산로33길,11,동대문구,3261523,3866802,1934911,,,,
,왕산로32길,11,동대문구,3424439,3455618,1247174,,,,
,약령시로17길,11,동대문구,4674390,4803701,1493601,,,,
,서울시립대로4길,11,동대문구,5592414,5111494,1991875,,,,
,서울시립대로29길,11,동대문구,7077321,6934681,2108003,,,,
,서울시립대로16길,11,동대문구,6063401,6202348,2063620,,,,
,사가정로2길,#N/A,중량구,4234017,4278954,1909501,,,,
,사가정로23가길,#N/A,중량구,4111799,3856024,802671,,,,
,사가정로13길,#N/A,중량구,3067567,2772096,769362,,,,
,무학로45길,11,동대문구,3830602,3949203,1699271,,,,
,무학로16길,11,동대문구,2853451,2717405,663722,,,,
,망우로21길,11,동대문구,5273368,5633507,1868951,,,,
,망우로18길,11,동대문구,3669224,3965047,1444347,,,,
,망우로18가길,11,동대문구,2834381,3031863,1103983,,,,
,답십리로72길,11,동대문구,4037563,4013895,1791686,,,,
,답십리로69길,11,동대문구,3080799,3043415,1052514,,,,
,답십리로68길,11,동대문구,4588717,4564518,2118004,,,,
,답십리로64길,11,동대문구,4209662,4103863,1608308,,,,
,답십리로63길,11,동대문구,4040015,3724215,1381519,,,,
,답십리로60길,11,동대문구,4009386,3699267,1090356,,,,
,답십리로56길,11,동대문구,5467134,5178856,1228294,,,,
,답십리로23길,11,동대문구,4772243,4932586,1939628,,,,
,난계로30길,24,중구,3360236,3345326,1899364,,,,
,경희대로4길,11,동대문구,5228411,5428542,3597007,,,,
,경희대로3길,11,동대문구,3845573,4002587,2702962,,,,
,천호대로129길,6,광진구,6875546,6866405,1826232,,,,
,천호대로123길,6,광진구,5761651,5752497,1792839,,,,
,천호대로109길,6,광진구,5025788,4744223,2235237,,,,
,자양번영로3길,6,광진구,5536577,5395223,1266032,,,,
,자양로53길,6,광진구,5973377,5992447,1733125,,,,
,자양로50길,6,광진구,5053421,5072535,1161593,,,,
