기준_년_코드,기준_분기_코드,상권_코드,상권_코드_명,id,구,총_유동인구_수,2020_총_유동인구_수_합격(상권코드),2019_총_유동인구_수_합격(상권코드),2018_총_유동인구_수_합격(상권코드)
2019,3,1000899,논현로159길,1,강남구,3606264,14394080,14434887,7639349
2019,3,1000898,논현로139길,1,강남구,3730515,15115112,15091738,7466245
2019,3,1000897,논현로123길,1,강남구,3812685,16337361,15435438,3873104
2019,3,1000896,논현로115길,1,강남구,6020296,25244539,24211948,11344735
2019,3,1000895,논현로10길,1,강남구,3169411,13321589,12972007,3035412
2019,3,1000894,논현로106길,1,강남구,3839797,16631416,15764465,10032554
2019,3,1000893,남부순환로365길,18,송파구,4025089,16717565,16288656,5762590
2019,3,1000892,개포로82길,1,강남구,497133,2641050,1962745,546816
2019,3,1000891,개포로28길,1,강남구,2580412,9583021,10914605,3192658
2019,3,1000890,개포로20길,1,강남구,3506711,14375309,14591833,4224328
2019,3,1000889,개포로17길,1,강남구,2769176,10650132,11713686,3949493
2019,3,1000888,강남대로140길,1,강남구,3436846,13831807,13834070,8758894
2019,3,1000887,강남대로136길,1,강남구,4392466,18064920,17528667,8676545
2019,3,1000886,강남대로118길,1,강남구,4984027,19946466,19959877,6941166
2019,3,1000885,서초중앙로8길,15,서초구,4619735,17502357,18676324,7167373
2019,3,1000884,방배중앙로21길,15,서초구,4531100,18767816,18293486,5803577
2019,3,1000883,효령로72길,15,서초구,3480827,12763040,14013694,5677183
2019,3,1000882,효령로34길,15,서초구,2132758,8203331,8862338,4241017
2019,3,1000881,효령로31길,15,서초구,4011584,15855379,16054071,6692097
2019,3,1000880,효령로23길,15,서초구,3784247,15132816,15444695,6518741
2019,3,1000879,청두곶길,15,서초구,5029849,19494247,20058779,7340653
2019,3,1000878,주흥길,15,서초구,5412842,21985458,21810489,9730490
2019,3,1000877,주흥15길,15,서초구,5054264,19933025,19990409,9537946
2019,3,1000876,언남길,15,서초구,2521900,10811717,10440917,3393907
2019,3,1000875,신반포로45길,15,서초구,4502440,17678380,18065244,8505238
2019,3,1000874,서초대로8길,15,서초구,3472849,13648380,13985068,5382710
2019,3,1000873,서초대로64길,15,서초구,4057847,13579860,15627116,5525018
2019,3,1000872,서초대로4길,15,서초구,5112464,19221302,20826675,12786705
2019,3,1000871,서초대로25길,15,서초구,4631486,18925593,18785925,6928374
2019,3,1000870,서초대로23길,15,서초구,4068376,16357214,16474196,6367343
2019,3,1000869,서초대로15길,15,서초구,3970987,15726399,16104954,5919987
2019,3,1000868,사평대로57길,15,서초구,5336095,20950018,21072200,12230438
2019,3,1000867,사평대로26길,15,서초구,1931682,8700951,7895952,2341894
2019,3,1000866,사평대로22길,15,서초구,3110144,13066772,12489871,3211113
2019,3,1000865,사임당로17길,15,서초구,5229462,16967775,20100284,11186734
2019,3,1000864,방배로42길,15,서초구,3195268,12939734,13281096,4945976
2019,3,1000863,방배로35길,15,서초구,4529012,18417632,18217838,6366194
2019,3,1000862,방배로18길,15,서초구,3298280,13400180,13308037,5598288
2019,3,1000861,반포대로9길,15,서초구,2605495,11700297,10703112,3715220
2019,3,1000860,바우뫼로39길,15,서초구,3177386,13609753,13121432,5328488
2019,3,1000859,마방로2길,15,서초구,2411199,8915590,9808132,2996686
2019,3,1000858,방배천로4안길,15,서초구,4052240,16065050,16882020,9122002
2019,3,1000857,동산로19길,15,서초구,3202749,14497618,13548903,3821491
2019,3,1000856,동산로10길,15,서초구,2733567,11168155,11526922,2958613
2019,3,1000855,동광로39길,15,서초구,2847456,13195416,11760222,3087992
2019,3,1000854,동광로1길,15,서초구,4692564,19169551,18771508,4138014
2019,3,1000853,동광로12길,15,서초구,6055614,23701153,24512467,14844620
2019,3,1000852,논현로27길,1,강남구,2591887,11210165,10876720,4950507
2019,3,1000851,논현로1길,1,강남구,3015477,13098741,12728769,2934724
2019,3,1000850,남부순환로339길,15,서초구,2936956,10574471,11567833,3626611
2019,3,1000849,남부순환로325길,15,서초구,3232385,13080838,13055816,7284337
2019,3,1000848,남부순환로317길,15,서초구,3307132,13938212,13478699,6050678
2019,3,1000847,고무래로8길,15,서초구,2947063,11391113,11584272,4012635
2019,3,1000846,강남대로8길,1,강남구,3018115,11578717,12274177,3384592
2019,3,1000845,강남대로34길,1,강남구,3461611,14119071,14289153,6646124
2019,3,1000844,강남대로23길,1,강남구,1265297,5258163,5234531,2231204
2019,3,1000843,소담길,1,강남구,5813053,27874101,24210083,5882941
2019,3,1000842,원신길,5,관악구,2997070,12425890,11998264,2362776
2019,3,1000841,양지길,5,관악구,4042617,14843343,15930316,5327235
2019,3,1000840,양산길,5,관악구,3802186,13290102,14652495,4733943
2019,3,1000839,호암로24길,5,관악구,8938856,31570828,35202079,13800701
2019,3,1000838,호암로20길,5,관악구,8057270,31575040,32729167,11796637
2019,3,1000837,행운길,5,관악구,8185693,32012481,32843107,11997931
2019,3,1000836,행운1길,5,관악구,8193212,31067583,32085240,13858804
2019,3,1000835,청림3길,5,관악구,5105117,24193949,21750172,4541224
2019,3,1000834,청룡길,5,관악구,7211602,32021095,29868183,12477265
2019,3,1000833,청룡8길,5,관악구,6342154,27229673,26430818,7772678
2019,3,1000832,중앙길,19,양천구,8814143,37462624,34492266,10962540
2019,3,1000831,조원중앙로2길,5,관악구,5321927,21611868,21628159,5867252
2019,3,1000830,조원로18길,5,관악구,4774130,18246653,19322746,6079402
2019,3,1000829,조원로10길,5,관악구,6426709,24318724,25677785,11434278
2019,3,1000828,장군봉2길,5,관악구,4986323,20736251,21591569,5982240
2019,3,1000827,장군봉1길,5,관악구,5913258,24375939,25025679,8215382
2019,3,1000826,인헌길,5,관악구,4134082,19455822,16826863,3423905
2019,3,1000825,은천로25길,5,관악구,3968615,17237600,15946210,3835262
2019,3,1000824,양녕로6길,5,관악구,7994968,33901037,31561412,11968592
2019,3,1000823,신원로3길,5,관악구,8184797,30788133,32279322,11785849
2019,3,1000822,신사로20길,5,관악구,3994902,17581056,16617150,3445914
2019,3,1000821,신림로65길,5,관악구,9218728,34346274,37719605,17752701
2019,3,1000820,신림로64길,5,관악구,6271697,25124326,26183399,14107639
2019,3,1000819,신림로48길,5,관악구,4102830,15484205,15980388,3461451
2019,3,1000818,신림로38길,5,관악구,3758245,19969632,15585461,3533559
2019,3,1000817,신림로28길,5,관악구,6718236,24630978,26069934,10964235
2019,3,1000816,신림로11길,5,관악구,5612363,22279658,23232084,8948323
2019,3,1000815,신림동길,5,관악구,8646699,34317692,36163610,14829306
2019,3,1000814,승방길,5,관악구,4579605,19452390,19103452,7025988
2019,3,1000813,서림7길,5,관악구,4469263,17384743,17714293,6576872
2019,3,1000812,봉천로33길,5,관악구,6687381,30383656,28474907,10744338
2019,3,1000811,봉천로13길,5,관악구,4949991,20444327,21015632,5540007
2019,3,1000810,복은길,5,관악구,4946164,22329518,19848986,5319098
2019,3,1000809,법원단지길,5,관악구,4558373,19727501,19523324,5021374
2019,3,1000808,법원단지9길,5,관악구,5033866,21604655,21304663,4761217
2019,3,1000807,미성5길,5,관악구,4332803,18739100,18255994,4770026
2019,3,1000806,대학길,5,관악구,6197067,24797426,25437783,9103131
2019,3,1000805,대학14길,5,관악구,4298730,18377653,18305919,5006106
2019,3,1000804,당곡길,19,양천구,4127337,17000491,17083837,5961032
2019,3,1000803,남현길,5,관악구,5957151,25315551,24642194,5650084
2019,3,1000802,남현3길,5,관악구,6391242,26153155,26453620,8963707
2019,3,1000801,남현2길,5,관악구,7418898,31306306,30935402,7358903
2019,3,1000800,남부순환로248길,5,관악구,4219195,18617385,17357459,4641458
2019,3,1000799,남부순환로234길,5,관악구,4680735,17129770,18305088,7498350
2019,3,1000798,남부순환로172길,5,관악구,6408510,24527327,26152008,8457730
2019,3,1000797,남부순환로161길,5,관악구,5253853,22423504,22164278,5339938
2019,3,1000796,남부순환로151길,5,관악구,5276980,20096498,21633692,6234321
2019,3,1000795,남부순환로142길,5,관악구,3919734,16038956,16174757,5060079
2019,3,1000794,난향길,5,관악구,1274130,5537803,5285488,914231
2019,3,1000793,난우길,5,관악구,5140293,22526393,21761830,4694069
2019,3,1000792,난곡로74길,5,관악구,5252205,19900502,21373127,5247100
2019,3,1000791,난곡로34길,5,관악구,4359253,18776275,18639629,4862963
2019,3,1000790,난곡로26길,5,관악구,3432267,14804226,14575858,3326073
2019,3,1000789,난곡로24길,5,관악구,2585768,11345906,11037187,1553604
2019,3,1000788,낙성대역길,5,관악구,5581550,23620486,22800732,9287759
2019,3,1000787,국회단지길,5,관악구,4991471,23179621,21681521,6142678
2019,3,1000786,구암길,5,관악구,3547275,13923460,14906149,3663232
2019,3,1000785,관천로22길,5,관악구,6661769,27455177,26958892,7868697
2019,3,1000784,관천로15길,5,관악구,6204658,27028357,25910882,4433250
2019,3,1000783,관악로30길,5,관악구,4434826,20603309,18689393,4422598
2019,3,1000782,관악로28길,5,관악구,4419141,19989502,18507156,4578647
2019,3,1000781,관악로14길,5,관악구,7724311,27352756,30165860,15008045
2019,3,1000780,관악로10길,5,관악구,5789417,20874841,22557057,10115030
2019,3,1000779,흑석로9길,12,동작구,2617247,9646190,11442849,13135589
2019,3,1000778,흑석로13길,12,동작구,2576827,9544096,11340925,13349477
2019,3,1000777,장승배기로27길,12,동작구,4929058,19695785,19993935,7893495
2019,3,1000776,장승배기로19길,12,동작구,4770553,19833228,19766818,7255486
2019,3,1000775,장승배기로10길,12,동작구,4599587,18875691,18816780,7298221
2019,3,1000774,여의대방로46길,12,동작구,2840529,11631286,11402601,5393204
2019,3,1000773,여의대방로24길,12,동작구,3728581,14907071,14953063,5488899
2019,3,1000772,여의대방로22카길,12,동작구,4492517,18573997,18755850,6051593
2019,3,1000771,여의대방로22나길,12,동작구,2516298,10370659,10332118,3587416
2019,3,1000770,여의대방로22길,12,동작구,3381920,13724704,13730480,4138866
2019,3,1000769,양녕로26길,12,동작구,3172183,14451996,13150267,2450320
2019,3,1000768,신대방길,12,동작구,3467204,14402504,13857948,5811341
2019,3,1000767,성대로29길,12,동작구,5215301,22149234,20898094,4927930
2019,3,1000766,성대로1길,12,동작구,4326170,18971574,17280840,5655566
2019,3,1000765,서달로8가길,12,동작구,3651206,14916789,15816287,15803097
2019,3,1000764,서달로15길,12,동작구,2303403,8341820,10215929,14972892
2019,3,1000763,서달로14길,12,동작구,2619204,10834816,11061586,10408857
2019,3,1000762,서달로10길,12,동작구,3848869,16274376,16566128,9313644
2019,3,1000761,상도로62길,12,동작구,5307417,20866181,22856748,6582467
2019,3,1000760,상도로61길,12,동작구,4063717,15827885,17091638,5037031
2019,3,1000759,상도로47길,12,동작구,3977835,17734725,17899333,4243757
2019,3,1000758,상도로37길,12,동작구,3706910,17012301,16987913,4804169
2019,3,1000757,상도로15길,12,동작구,5474714,23886400,22010207,8057676
2019,3,1000756,사당로8길,12,동작구,5721390,23729708,21923605,5241986
2019,3,1000755,사당로30길,12,동작구,4016198,15788578,16788740,10232297
2019,3,1000754,사당로2차길,12,동작구,2337426,11742546,8992119,2233793
2019,3,1000753,사당로29길,12,동작구,5267313,19866388,21192893,12378741
2019,3,1000752,사당로26길,12,동작구,5186038,20399887,21287012,7992324
2019,3,1000751,사당로23나길,12,동작구,2935849,10912480,11246924,2874608
2019,3,1000750,사당로23길,12,동작구,3263216,12743958,12712944,2185875
2019,3,1000749,사당로20길,12,동작구,5562016,21217490,22165264,6456812
2019,3,1000748,사당로16길,12,동작구,6675011,27118972,26172272,6575860
2019,3,1000747,사당로16가길,12,동작구,5654700,22811998,21483305,5578488
2019,3,1000746,만양로8길,12,동작구,6107156,24346201,25381048,9336280
2019,3,1000745,만양로14길,12,동작구,4122560,16864542,17820701,8486377
2019,3,1000744,등용로14길,12,동작구,3009531,12350884,12050559,4368674
2019,3,1000743,동작대로7길,12,동작구,7515489,29820619,30765829,13393212
2019,3,1000742,동작대로35길,12,동작구,4653908,19990765,19336607,4980786
2019,3,1000741,동작대로33길,12,동작구,6432318,25364010,26053539,12405236
2019,3,1000740,동작대로29길,12,동작구,4529896,17485885,18374047,7638142
2019,3,1000739,동작대로17길,12,동작구,5121286,19159662,20946171,12676559
2019,3,1000738,대방동2길,12,동작구,3188889,13025679,13220116,5321362
2019,3,1000737,대방동27길,12,동작구,2826043,11438150,11612014,4057725
2019,3,1000736,노량진로6길,12,동작구,4488005,19299566,18510653,5477228
2019,3,1000735,국사봉길,12,동작구,6061798,26258657,25057598,7033524
2019,3,1000734,국사봉2길,12,동작구,4358337,18834442,18173502,6255772
2019,3,1000733,국사봉1길,12,동작구,5448085,23526022,22212323,8384473
2019,3,1000732,영신로9길,20,영등포구,6178834,21812662,24886475,7113516
2019,3,1000731,영등포로84길,20,영등포구,4935180,20502308,20198474,8535082
2019,3,1000730,영등포로80길,20,영등포구,4821543,19855897,19890819,8977992
2019,3,1000729,영등포로62길,20,영등포구,4476171,14938113,17301257,4615912
2019,3,1000728,영등포로35길,20,영등포구,4066219,14518915,16315770,9864096
2019,3,1000727,영등포로27길,20,영등포구,4337223,17122228,17606622,5171574
2019,3,1000726,영등포로25길,20,영등포구,3686969,14354779,14759355,5535393
2019,3,1000725,여의대방로61길,20,영등포구,2656478,10037193,10533423,4666209
2019,3,1000724,여의대방로43나길,20,영등포구,4352037,19175899,18002302,5879249
2019,3,1000723,여의대방로39길,20,영등포구,2147784,9908823,9125380,2820666
2019,3,1000722,여의대방로35길,20,영등포구,3920107,16695219,16206096,5498144
2019,3,1000721,양평로28길,20,영등포구,1278148,5470015,5228025,1410825
2019,3,1000720,양평로22라길,20,영등포구,1703244,7324595,6948122,2501551
2019,3,1000719,양평로19길,20,영등포구,3140737,12525641,12749932,4848965
2019,3,1000718,신길로60길,20,영등포구,6035818,21772608,24068572,7142318
2019,3,1000717,신길로42길,20,영등포구,4452189,19056826,18675824,4921383
2019,3,1000716,신길로42가길,20,영등포구,6347416,27835634,26597843,8551751
2019,3,1000715,신길로39길,20,영등포구,5717525,21069712,23689930,6843572
2019,3,1000714,신길로17길,20,영등포구,4103090,19950123,16766725,4571821
2019,3,1000713,선유서로28길,20,영등포구,2809300,11823552,11176303,4374811
2019,3,1000712,선유서로25길,20,영등포구,2184296,9428801,8901206,2931068
2019,3,1000711,선유서로24길,20,영등포구,2981955,12514809,12005025,4552629
2019,3,1000710,선유로55길,20,영등포구,2373859,9258443,9487685,3891328
2019,3,1000709,디지털로74길,20,영등포구,4362774,23184247,18075829,5184871
2019,3,1000708,디지털로57길,20,영등포구,5988173,23452830,24164888,9800403
2019,3,1000707,디지털로37길,20,영등포구,6395645,22989681,24808354,9249364
2019,3,1000706,도신로62길,20,영등포구,4841132,21168785,20442824,8520259
2019,3,1000705,도신로60길,20,영등포구,4410581,19489653,18582454,6925799
2019,3,1000704,도신로29길,20,영등포구,5367864,20075090,21854740,5609886
2019,3,1000703,도신로15길,20,영등포구,4847367,19518716,19075436,5973304
2019,3,1000702,도림천로21길,20,영등포구,5447107,21267600,21056971,7667005
2019,3,1000701,도림로63길,20,영등포구,3945375,16056953,15886592,5258794
2019,3,1000700,도림로147길,20,영등포구,2311817,9476184,9436510,3490158
2019,3,1000699,도림로112길,20,영등포구,5219438,20584475,21054786,6906949
2019,3,1000698,대림로8길,20,영등포구,4750542,22302284,19558756,8169408
2019,3,1000697,대림로7길,20,영등포구,3125603,12763005,12442363,5230934
